ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,Time_taken(min),Shelf_life(days)
0x5EF3,RANCHIRES01DEL03,39,4.6,23.416792,85.316842,23.446792,85.346842,03/11/2022,18:35:00,18:50:00,conditions Rainy,Medium ,Potatoes ,motorcycle ,0,No ,(min) 32,7
0x80C2,BANGRES08DEL02,39,5,12.906229,77.596791,13.036229,77.726791,03/02/2022,23:10:00,23:15:00,conditions Cloudy,Low ,Lettuce ,motorcycle ,1,No ,(min) 41,3
0xD2B0,KOCRES20DEL01,27,4.9,9.979186,76.317361,10.049186,76.387361,2/18/2022,21:00:00,21:10:00,conditions Cloudy,Jam ,Potatoes ,motorcycle ,2,No ,(min) 39,7
0x70FF,CHENRES16DEL03,33,4.8,13.049645,80.242268,13.079645,80.272268,03/07/2022,18:35:00,18:40:00,conditions Fog,Medium ,Potatoes ,truck ,0,No ,(min) 16,7
0x548E,HYDRES04DEL02,33,4.8,17.411028,78.329645,17.541028,78.459645,03/10/2022,21:15:00,21:25:00,conditions Fog,Jam ,Lettuce ,motorcycle ,3,No ,(min) 48,3
0x26F1,BANGRES01DEL01,37,4.7,12.933284,77.615428,13.003284,77.685428,04/06/2022,17:20:00,17:35:00,conditions Cloudy,Medium ,Potatoes ,motorcycle ,0,No ,(min) 40,7
0x4A1B,COIMBRES12DEL02,20,4.6,11.000762,76.981876,11.020762,77.001876,03/03/2022,8:20:00,8:30:00,conditions Stormy,Low ,Potatoes ,motorcycle ,0,No ,(min) 11,7
0x5561,PUNERES010DEL01,31,4.2,18.539299,73.897902,18.609299,73.967902,03/10/2022,21:00:00,21:05:00,conditions Cloudy,Jam ,Potatoes ,truck ,1,No ,(min) 35,7
0xAFD4,COIMBRES19DEL02,27,4.6,11.022298,76.998349,11.042298,77.018349,03/07/2022,11:30:00,11:40:00,conditions Sunny,High ,Potatoes ,van ,0,No ,(min) 16,7
0x6957,VADRES010DEL02,37,4.9,22.310329,73.169083,22.360329,73.219083,03/09/2022,17:25:00,17:40:00,conditions Fog,Medium ,Potatoes ,truck ,0,No ,(min) 15,7
0x9151,BANGRES14DEL02,34,4.4,12.949934,77.699386,12.999934,77.749386,03/05/2022,21:45:00,22:00:00,conditions Stormy,Jam ,Potatoes ,truck ,1,No ,(min) 31,7
0x9D4C,COIMBRES05DEL03,25,4.7,11.022169,76.999594,11.082169,77.059594,3/17/2022,22:40:00,22:50:00,conditions Fog,Low ,Cabbage ,motorcycle ,0,No ,(min) 11,7
0xD413,AURGRES07DEL02,37,4.7,19.875908,75.358888,19.925908,75.408888,2/17/2022,22:40:00,22:50:00,conditions Cloudy,Low ,Lettuce ,motorcycle ,1,No ,(min) 22,3
0xC677,KOCRES11DEL01,23,4.7,10.006881,76.345397,10.076881,76.415397,2/14/2022,22:50:00,23:05:00,conditions Stormy,Low ,Lettuce ,truck ,1,No ,(min) 16,3
0x4421,MYSRES17DEL01,27,5,12.326356,76.619103,12.366356,76.659103,03/05/2022,15:00:00,15:05:00,conditions Fog,High ,Potatoes ,motorcycle ,0,No ,(min) 24,7
0xA631,HYDRES13DEL02,36,4.7,17.431477,78.40035,17.451477,78.42035,03/11/2022,10:25:00,10:40:00,conditions Cloudy,Low ,Cabbage ,van ,0,No ,(min) 16,7
0x3A16,JAPRES14DEL03,30,4.3,26.88842,75.800689,27.02842,75.940689,3/18/2022,19:35:00,19:45:00,conditions Windy,Jam ,Cabbage ,motorcycle ,1,No ,(min) 42,7
0xA04,COIMBRES13DEL01,28,4.7,11.003669,76.976494,11.073669,77.046494,3/14/2022,21:15:00,21:30:00,conditions Fog,Jam ,Cabbage ,truck ,1,No ,(min) 31,7
0x58C2,CHENRES08DEL02,20,4.7,13.022394,80.242439,13.072394,80.292439,3/17/2022,23:35:00,23:40:00,conditions Stormy,Low ,Potatoes ,truck ,1,No ,(min) 16,7
0xBBC6,PUNERES04DEL01,22,4.7,18.51421,73.838429,18.62421,73.948429,04/06/2022,23:20:00,23:30:00,conditions Windy,Low ,Potatoes ,motorcycle ,1,No ,(min) 16,7
0x50C4,MYSRES15DEL01,28,4.7,12.352058,76.60665,12.462058,76.71665,3/25/2022,18:20:00,18:30:00,conditions Rainy,Medium ,Potatoes ,motorcycle ,0,No ,(min) 25,7
0xBCD5,SURRES03DEL01,34,4.8,21.186884,72.793616,21.196884,72.803616,04/05/2022,8:45:00,8:50:00,conditions Cloudy,Low ,Potatoes ,van ,1,No ,(min) 18,7
0x6234,VADRES01DEL01,25,4.8,22.307898,73.167788,22.417898,73.277788,3/14/2022,18:25:00,18:40:00,conditions Windy,Medium ,Potatoes ,truck ,0,No ,(min) 26,7
0xCC11,AURGRES05DEL02,38,5,19.875522,75.367127,19.925522,75.417127,2/15/2022,21:20:00,21:35:00,conditions Rainy,Jam ,Lettuce ,truck ,1,No ,(min) 34,3
0x6445,JAPRES17DEL02,34,3.5,26.892312,75.806896,26.972313,75.886896,3/31/2022,17:35:00,17:40:00,conditions Windy,Medium ,Cabbage ,motorcycle ,1,No ,(min) 32,7
0x33DC,VADRES13DEL01,24,4.9,22.310237,73.158921,22.420237,73.268921,3/20/2022,19:30:00,19:35:00,conditions Windy,Jam ,Potatoes ,motorcycle ,0,No ,(min) 22,7
0xACD8,RANCHIRES04DEL03,33,4.6,23.359033,85.325347,23.449033,85.415347,03/12/2022,21:15:00,21:25:00,conditions Windy,Jam ,Cabbage ,motorcycle ,2,Yes ,(min) 50,7
0xBFB4,KOLRES14DEL02,21,4.6,22.552996,88.35231,22.572996,88.37231,2/17/2022,11:55:00,12:00:00,conditions Stormy,High ,Cabbage ,truck ,1,No ,(min) 16,7
0xD989,KOLRES04DEL03,25,4.6,22.538731,88.364878,22.598731,88.424878,2/15/2022,17:40:00,17:50:00,conditions Stormy,Medium ,Potatoes ,motorcycle ,0,No ,(min) 23,7
0x8B3F,VADRES14DEL01,23,4.9,22.311603,73.165012,22.351603,73.205012,04/05/2022,14:40:00,14:45:00,conditions Windy,High ,Potatoes ,motorcycle ,1,No ,(min) 19,7
0xDEB4,LUDHRES06DEL02,34,4.9,30.895204,75.822103,30.945204,75.872103,2/17/2022,22:40:00,22:55:00,conditions Stormy,Low ,Cabbage ,motorcycle ,1,No ,(min) 25,7
0xA243,HYDRES010DEL01,25,4.7,17.428294,78.404423,17.498294,78.474423,3/31/2022,18:50:00,18:55:00,conditions Fog,Medium ,Cabbage ,truck ,1,No ,(min) 37,7
0xD446,ALHRES08DEL03,28,4.9,25.450329,81.834279,25.540329,81.924279,02/12/2022,22:15:00,22:20:00,conditions Rainy,Low ,Potatoes ,van ,0,No ,(min) 10,7
0x6436,PUNERES07DEL01,34,3.7,18.546947,73.900626,18.656947,74.010626,3/27/2022,21:30:00,21:40:00,conditions Stormy,Jam ,Potatoes ,truck ,1,No ,(min) 34,7
0x5D2D,JAPRES20DEL01,24,4.5,26.956431,75.776649,27.066431,75.886649,03/08/2022,23:30:00,23:40:00,conditions Stormy,Low ,Lettuce ,truck ,1,No ,(min) 14,3
0xBB22,CHENRES14DEL03,31,5,13.026279,80.174568,13.086279,80.234568,3/28/2022,20:25:00,20:30:00,conditions Cloudy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 26,7
0x8B2B,MUMRES14DEL03,38,4.6,19.1813,72.836191,19.2413,72.896191,3/21/2022,20:10:00,20:20:00,conditions Rainy,Jam ,Potatoes ,truck ,1,No ,(min) 30,7
0xC1EC,DEHRES04DEL03,32,4.8,30.340722,78.060221,30.430722,78.150221,2/16/2022,17:30:00,17:45:00,conditions Sunny,Medium ,Potatoes ,motorcycle ,0,No ,(min) 17,7
0xDE6F,AURGRES03DEL03,28,5,19.874733,75.353942,19.964733,75.443942,2/14/2022,18:00:00,18:15:00,conditions Rainy,Medium ,Potatoes ,motorcycle ,0,No ,(min) 29,7
0x33A0,JAPRES06DEL03,29,4.5,26.911927,75.797282,27.001927,75.887282,3/31/2022,19:00:00,19:10:00,conditions Fog,Medium ,Potatoes ,motorcycle ,1,No ,(min) 37,7
0xB712,CHENRES05DEL02,28,4.8,13.058616,80.264151,13.188616,80.394151,3/16/2022,19:50:00,20:00:00,conditions Rainy,Jam ,Potatoes ,van ,0,No ,(min) 23,7
0x8299,MYSRES15DEL02,39,4.8,12.352058,76.60665,12.402058,76.65665,03/05/2022,21:50:00,22:00:00,conditions Windy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 30,7
0x9155,INDORES05DEL02,26,4.8,22.727021,75.884167,22.747021,75.904167,3/26/2022,9:50:00,10:00:00,conditions Windy,Low ,Potatoes ,truck ,0,No ,(min) 14,7
0x3D8C,INDORES02DEL03,33,4.8,22.651847,75.881991,22.681847,75.911991,3/24/2022,23:15:00,23:25:00,conditions Stormy,Low ,Potatoes ,van ,1,No ,(min) 28,7
0xD3FA,ALHRES17DEL03,37,4.9,25.45235,81.841889,25.48235,81.871889,02/11/2022,20:30:00,20:45:00,conditions Rainy,Jam ,Potatoes ,truck ,0,No ,(min) 27,7
0xBB9,BANGRES08DEL03,28,4.2,12.906229,77.596791,12.966229,77.656791,03/01/2022,14:55:00,22:45:00,conditions Summer,Low,Potatoes ,truck ,0,No ,(min) 24,7
0xB012,COIMBRES20DEL03,24,4.6,10.994136,76.963303,11.084136,77.053303,3/27/2022,23:20:00,23:25:00,conditions Rainy,Low ,Cabbage ,motorcycle ,1,No ,(min) 16,7
0xDCAA,AURGRES03DEL02,36,5,19.874733,75.353942,19.954733,75.433942,2/14/2022,19:35:00,19:40:00,conditions Rainy,Jam ,Lettuce ,motorcycle ,2,No ,(min) 43,3
0x9587,VADRES14DEL03,22,4.7,22.311603,73.165012,22.401603,73.255012,03/04/2022,17:45:00,17:50:00,conditions Fog,Medium ,Cabbage ,motorcycle ,3,No ,(min) 44,7
0x43BA,HYDRES04DEL03,21,4.6,17.411028,78.329645,17.441028,78.359645,3/30/2022,18:55:00,19:00:00,conditions Stormy,Medium ,Lettuce ,motorcycle ,1,No ,(min) 22,3
0x5803,SURRES07DEL02,29,5,21.170798,72.790489,21.220798,72.840489,3/21/2022,22:35:00,22:45:00,conditions Windy,Low ,Potatoes ,truck ,0,No ,(min) 16,7
0x70F5,BANGRES17DEL02,33,4.7,12.972532,77.608179,12.992532,77.628179,04/05/2022,8:30:00,8:35:00,conditions Fog,Low ,Potatoes ,truck ,1,No ,(min) 18,7
0x575D,RANCHIRES04DEL02,27,4.1,23.359033,85.325347,23.379033,85.345347,03/11/2022,10:20:00,10:25:00,conditions Stormy,Low ,Potatoes ,motorcycle ,0,No ,(min) 16,7
0x6EF,HYDRES14DEL02,28,4.2,17.426228,78.407495,17.556228,78.537495,03/12/2022,14:55:00,17:50:00,conditions Windy,Medium ,Carrots ,motorcycle ,0,No ,(min) 24,7
0x4F3C,SURRES04DEL01,30,4.2,21.173493,72.801953,21.243493,72.871953,04/06/2022,19:50:00,19:55:00,conditions Cloudy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 46,7
0xB209,COIMBRES13DEL01,20,4.9,11.003669,76.976494,11.073669,77.046494,04/02/2022,17:25:00,17:30:00,conditions Stormy,Medium ,Potatoes ,truck ,1,No ,(min) 17,7
0x4F9A,BANGRES20DEL01,31,4.4,12.972161,77.596014,13.042161,77.666014,03/12/2022,20:25:00,20:30:00,conditions Rainy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 44,7
0x8011,SURRES19DEL03,36,4.6,21.149669,72.772629,21.179669,72.802629,3/28/2022,19:00:00,19:10:00,conditions Fog,Medium ,Carrots ,truck ,1,No ,(min) 17,7
0x9692,JAPRES17DEL02,39,4.9,26.892312,75.806896,26.972313,75.886896,3/14/2022,21:15:00,21:25:00,conditions Windy,Jam ,Cabbage ,motorcycle ,2,No ,(min) 43,7
0x9415,HYDRES07DEL01,32,4.7,17.424114,78.347554,17.534114,78.457554,3/31/2022,22:50:00,23:05:00,conditions Fog,Low ,Lettuce ,motorcycle ,1,No ,(min) 41,3
0x7BF,SURRES13DEL02,30,3.8,21.170096,72.789122,21.250096,72.869122,3/18/2022,20:25:00,20:35:00,conditions Windy,Jam ,Potatoes ,truck ,1,Yes ,(min) 40,7
0x7CB8,INDORES15DEL02,26,4.7,22.760072,75.892574,22.780072,75.912574,03/05/2022,8:20:00,8:25:00,conditions Windy,Low ,Lettuce ,truck ,0,No ,(min) 16,3
0x953,MYSRES07DEL01,28,4.2,12.325461,76.632278,12.335461,76.642278,03/09/2022,14:55:00,12:10:00,conditions Cloudy,High ,Potatoes ,motorcycle ,1,No ,(min) 23,7
0x9C8C,SURRES11DEL01,21,4.9,21.157735,72.768778,21.167735,72.778778,3/13/2022,11:25:00,11:35:00,conditions Stormy,High ,Potatoes ,motorcycle ,0,No ,(min) 13,7
0xB38B,COIMBRES12DEL03,23,4.6,11.000762,76.981876,11.030762,77.011876,3/21/2022,18:30:00,18:45:00,conditions Stormy,Medium ,Carrots ,truck ,1,No ,(min) 29,7
0x4D5B,SURRES03DEL02,22,4.9,21.186884,72.793616,21.206884,72.813616,03/03/2022,11:10:00,11:20:00,conditions Rainy,High ,Lettuce ,motorcycle ,1,No ,(min) 24,3
0x8F9E,SURRES14DEL03,39,4.5,21.157729,72.768726,21.187729,72.798726,3/30/2022,18:25:00,18:35:00,conditions Cloudy,Medium ,Potatoes ,motorcycle ,1,No ,(min) 16,7
0x3B2E,CHENRES02DEL02,32,4.1,13.086438,80.220672,13.136439,80.270672,3/24/2022,20:40:00,20:45:00,conditions Stormy,Jam ,Potatoes ,truck ,1,No ,(min) 34,7
0x2CB6,JAPRES13DEL01,25,4.7,26.846156,75.8023,26.956156,75.9123,3/25/2022,19:40:00,19:55:00,conditions Stormy,Jam ,Carrots ,motorcycle ,0,No ,(min) 20,7
0x9D2B,SURRES14DEL01,30,5,21.157729,72.768726,21.197729,72.808726,3/30/2022,14:50:00,15:05:00,conditions Fog,High ,Cabbage ,motorcycle ,1,No ,(min) 28,7
0x7943,BANGRES12DEL02,25,4.8,12.939496,77.625999,13.069496,77.755999,3/29/2022,17:45:00,18:00:00,conditions Fog,Medium ,Potatoes ,truck ,0,No ,(min) 30,7
0x205D,COIMBRES09DEL03,26,4.7,11.008638,76.984311,11.098638,77.074311,04/06/2022,22:20:00,22:35:00,conditions Stormy,Low ,Cabbage ,truck ,0,No ,(min) 14,7
0x5AAD,COIMBRES02DEL01,30,4.6,11.022477,76.995667,11.062477,77.035667,3/21/2022,14:25:00,14:30:00,conditions Windy,High ,Cabbage ,motorcycle ,1,No ,(min) 30,7
0xD747,AGRRES07DEL02,31,4.3,27.160934,78.044095,27.180934,78.064095,02/11/2022,9:30:00,9:45:00,conditions Windy,Low ,Potatoes ,motorcycle ,1,No ,(min) 25,7
0xAC01,INDORES08DEL02,33,4.8,22.725748,75.898497,22.805747,75.978497,3/18/2022,23:35:00,23:45:00,conditions Sunny,Low ,Potatoes ,motorcycle ,0,No ,(min) 28,7
0x9098,MUMRES19DEL03,20,5,19.131141,72.813074,19.19114,72.873074,3/15/2022,23:15:00,23:20:00,conditions Sunny,Low ,Carrots ,truck ,0,No ,(min) 17,7
0xAFF,MYSRES11DEL02,36,4.3,12.323225,76.630028,12.453225,76.760028,3/20/2022,19:45:00,20:00:00,conditions Windy,Jam ,Lettuce ,truck ,1,No ,(min) 33,3
0xA3A6,PUNERES04DEL03,20,4.9,18.51421,73.838429,18.60421,73.928429,3/18/2022,17:15:00,17:30:00,conditions Rainy,Medium ,Cabbage ,motorcycle ,1,No ,(min) 36,7
0x473,MYSRES07DEL03,28,4.2,-12.325461,-76.632278,12.385461,76.692278,03/03/2022,14:55:00,22:45:00,conditions Summer,Low,Potatoes ,truck ,0,No ,(min) 16,7
0x8A91,VADRES06DEL03,37,4.7,22.31279,73.170283,22.37279,73.230283,03/11/2022,21:10:00,21:20:00,conditions Cloudy,Jam ,Lettuce ,motorcycle ,0,No ,(min) 25,3
0x788D,JAPRES05DEL01,28,5,26.905287,75.794592,27.015287,75.904592,04/06/2022,19:55:00,20:00:00,conditions Fog,Jam ,Potatoes ,truck ,2,No ,(min) 40,7
0x6948,BANGRES15DEL02,39,3.5,12.975377,77.696664,13.055377,77.776664,3/16/2022,22:15:00,22:20:00,conditions Cloudy,Low ,Lettuce ,motorcycle ,0,No ,(min) 32,3
0x28E9,HYDRES03DEL02,31,4,17.422819,78.449578,17.502819,78.529578,04/06/2022,21:25:00,21:40:00,conditions Cloudy,Jam ,Cabbage ,truck ,0,No ,(min) 42,7
0x53EA,HYDRES15DEL02,30,4.9,17.45971,78.368855,17.50971,78.418855,03/05/2022,23:50:00,23:55:00,conditions Sunny,Low ,Cabbage ,motorcycle ,1,No ,(min) 27,7
0xCD30,KOLRES03DEL03,27,4.9,22.526461,88.364453,22.616461,88.454453,2/18/2022,21:25:00,21:35:00,conditions Rainy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 25,7
0x57CE,PUNERES11DEL02,30,4.9,18.533811,73.899315,18.583811,73.949315,3/17/2022,23:45:00,0:00:00,conditions Rainy,Low ,Potatoes ,motorcycle ,1,No ,(min) 24,7
0x3D57,BANGRES08DEL02,29,4.5,12.906229,77.596791,13.036229,77.726791,3/18/2022,20:55:00,21:00:00,conditions Cloudy,Jam ,Cabbage ,truck ,1,No ,(min) 30,7
0xDD28,AGRRES11DEL02,35,4.5,27.163303,78.057044,27.293303,78.187044,2/18/2022,22:45:00,22:50:00,conditions Windy,Low ,Lettuce ,motorcycle ,1,No ,(min) 22,3
0x1B03,INDORES01DEL02,34,4.9,22.695207,75.866059,22.715207,75.886059,04/01/2022,12:00:00,12:15:00,conditions Windy,High ,Cabbage ,motorcycle ,0,No ,(min) 31,7
0x9646,COIMBRES17DEL02,37,4.8,11.026117,76.944652,11.106117,77.024652,03/02/2022,22:25:00,22:30:00,conditions Stormy,Low ,Potatoes ,truck ,1,No ,(min) 16,7
0x3E9B,JAPRES08DEL03,34,4.9,26.910262,75.783013,26.940262,75.813013,3/26/2022,20:20:00,20:25:00,conditions Sunny,Jam ,Lettuce ,motorcycle ,1,No ,(min) 25,3
0x33DD,HYDRES16DEL03,23,4.1,17.440827,78.393391,17.500827,78.453391,3/30/2022,20:55:00,21:00:00,conditions Fog,Jam ,Lettuce ,van ,1,No ,(min) 32,3
0xAB46,INDORES05DEL02,29,4.7,22.727021,75.884167,22.777021,75.934167,04/01/2022,18:20:00,18:30:00,conditions Sunny,Medium ,Cabbage ,motorcycle ,1,No ,(min) 20,7
0x7096,PUNERES01DEL03,26,4.1,18.569156,73.774723,18.629156,73.834723,03/11/2022,23:00:00,23:15:00,conditions Rainy,Low ,Lettuce ,motorcycle ,1,No ,(min) 21,3
0xC55C,AURGRES05DEL02,34,4.9,19.875522,75.367127,19.925522,75.417127,02/11/2022,23:15:00,23:30:00,conditions Fog,Low ,Cabbage ,motorcycle ,1,No ,(min) 19,7
0x9B27,PUNERES18DEL03,21,4.7,18.593481,73.785901,18.623481,73.815901,3/28/2022,19:10:00,19:15:00,conditions Stormy,Jam ,Potatoes ,truck ,1,No ,(min) 11,7
0xBC03,COIMBRES010DEL01,35,4.6,11.003008,76.97544,11.073009,77.04544,04/06/2022,23:20:00,23:30:00,conditions Windy,Low ,Cabbage ,motorcycle ,1,No ,(min) 23,7
0x38C5,JAPRES02DEL01,20,4.7,26.914142,75.805704,27.024142,75.915704,03/12/2022,22:35:00,22:40:00,conditions Stormy,Low ,Cabbage ,van ,0,No ,(min) 12,7
0x2997,MUMRES20DEL02,24,4.1,19.103249,72.846749,19.233249,72.976749,3/29/2022,20:35:00,20:50:00,conditions Cloudy,Jam ,Potatoes ,van ,1,No ,(min) 39,7
0x5AA4,BANGRES12DEL01,25,4.5,12.939496,77.625999,12.979496,77.665999,3/15/2022,14:25:00,14:30:00,conditions Windy,High ,Cabbage ,truck ,1,No ,(min) 16,7
0x1D9C,MUMRES06DEL03,22,4.8,19.055831,72.833984,19.085831,72.863984,3/19/2022,22:30:00,22:35:00,conditions Cloudy,Low ,Potatoes ,truck ,1,No ,(min) 17,7
0xB041,RANCHIRES01DEL03,38,4.7,23.416792,85.316842,23.506792,85.406842,3/14/2022,18:30:00,18:40:00,conditions Windy,Medium ,Lettuce ,motorcycle ,0,No ,(min) 24,3
0x5145,BANGRES11DEL01,29,4.3,12.934365,77.616155,12.974365,77.656155,3/30/2022,12:25:00,12:40:00,conditions Cloudy,High ,Lettuce ,truck ,1,No ,(min) 33,3
0x91BA,BANGRES08DEL01,24,4.8,12.906229,77.596791,13.016229,77.706791,3/29/2022,18:55:00,19:10:00,conditions Rainy,Medium ,Cabbage ,truck ,1,No ,(min) 29,7
0xC951,DEHRES08DEL03,36,4.8,30.359722,78.067079,30.499722,78.207079,2/18/2022,17:40:00,17:55:00,conditions Fog,Medium ,Potatoes ,motorcycle ,1,No ,(min) 42,7
0xB0E7,JAPRES20DEL02,31,4.7,26.956431,75.776649,27.006431,75.826649,03/09/2022,22:30:00,22:35:00,conditions Windy,Low ,Potatoes ,van ,1,No ,(min) 28,7
0x1A1E,MYSRES19DEL03,20,4.8,12.334022,76.618203,12.364022,76.648203,03/09/2022,20:20:00,20:30:00,conditions Fog,Jam ,Cabbage ,truck ,1,No ,(min) 25,7
0xCDF4,BHPRES03DEL02,25,4.6,23.214294,77.435361,23.264294,77.485361,02/11/2022,18:20:00,18:25:00,conditions Sunny,Medium ,Cabbage ,truck ,0,No ,(min) 16,7
0xAEA,BANGRES19DEL01,23,5,12.914264,77.6784,13.024264,77.7884,3/23/2022,23:55:00,0:05:00,conditions Rainy,Low ,Lettuce ,truck ,1,No ,(min) 11,3
0x6723,JAPRES20DEL02,39,4.7,26.956431,75.776649,27.006431,75.826649,3/30/2022,18:00:00,18:15:00,conditions Cloudy,Medium ,Potatoes ,motorcycle ,2,No ,(min) 34,7
0x326E,MYSRES17DEL01,21,4.7,12.326356,76.619103,12.436356,76.729103,03/04/2022,18:50:00,19:05:00,conditions Cloudy,Medium ,Cabbage ,motorcycle ,0,No ,(min) 35,7
0x1983,INDORES09DEL01,32,4.7,22.725835,75.887648,22.765835,75.927648,03/01/2022,16:10:00,16:15:00,conditions Stormy,Medium ,Potatoes ,truck ,1,No ,(min) 25,7
0x7648,RANCHIRES11DEL02,36,4.9,23.359194,85.325447,23.489194,85.455447,3/25/2022,20:30:00,20:35:00,conditions Sunny,Jam ,Potatoes ,motorcycle ,1,No ,(min) 15,7
0x8028,COIMBRES15DEL01,38,4.8,11.006686,76.951736,11.076686,77.021736,03/02/2022,20:25:00,20:30:00,conditions Cloudy,Jam ,Cabbage ,motorcycle ,3,No ,(min) 49,7
0x5D47,BANGRES09DEL01,34,4.3,12.934179,77.615797,13.044179,77.725797,3/29/2022,18:15:00,18:25:00,conditions Rainy,Medium ,Cabbage ,motorcycle ,1,No ,(min) 35,7
0x5FD4,SURRES04DEL01,23,2.5,21.173493,72.801953,21.283493,72.911953,3/20/2022,23:50:00,0:05:00,conditions Sunny,Low ,Potatoes ,motorcycle ,1,No ,(min) 34,7
0xA14D,MYSRES01DEL02,32,3.6,12.311072,76.654878,12.441072,76.784878,04/06/2022,20:25:00,20:30:00,conditions Stormy,Jam ,Lettuce ,truck ,1,No ,(min) 39,3
0x6B51,BANGRES16DEL01,31,4.8,13.029198,77.570997,13.039198,77.580997,3/21/2022,9:45:00,10:00:00,conditions Fog,Low ,Lettuce ,motorcycle ,1,No ,(min) 26,3
0xA5DC,MYSRES19DEL02,22,4.6,12.334022,76.618203,12.414022,76.698203,04/04/2022,19:25:00,19:40:00,conditions Sunny,Jam ,Cabbage ,motorcycle ,1,No ,(min) 11,7
0x268B,MYSRES11DEL02,34,3.9,12.323225,76.630028,12.403225,76.710028,03/10/2022,22:20:00,22:30:00,conditions Cloudy,Low ,Potatoes ,van ,1,No ,(min) 33,7
0x15F4,RANCHIRES16DEL02,39,4.8,23.371292,85.327872,23.501292,85.457872,3/18/2022,21:35:00,21:40:00,conditions Cloudy,Jam ,Lettuce ,motorcycle ,1,No ,(min) 47,3
0x711A,JAPRES07DEL02,21,5,26.766536,75.837333,26.846536,75.917333,03/10/2022,23:10:00,23:20:00,conditions Cloudy,Low ,Potatoes ,motorcycle ,0,No ,(min) 25,7
0x21C3,HYDRES02DEL03,34,3.9,17.41233,78.449654,17.50233,78.539654,3/29/2022,23:10:00,23:15:00,conditions Fog,Low ,Lettuce ,truck ,1,No ,(min) 37,3
0x5AF,MYSRES16DEL01,28,4.2,-12.316967,76.603067,12.326967,76.613067,3/15/2022,14:55:00,12:00:00,conditions Cloudy,High ,Cabbage ,motorcycle ,0,No ,(min) 29,7
0x7022,CHENRES02DEL02,28,4.9,13.086438,80.220672,13.166438,80.300672,03/02/2022,18:40:00,18:50:00,conditions Windy,Medium ,Lettuce ,motorcycle ,1,No ,(min) 15,3
0x33B9,SURRES18DEL01,34,4.9,21.149834,72.778666,21.159834,72.788666,3/21/2022,8:55:00,9:00:00,conditions Windy,Low ,Potatoes ,motorcycle ,1,No ,(min) 20,7
0x3B1E,BANGRES02DEL02,21,4.7,12.970221,77.645396,13.100221,77.775396,3/23/2022,19:35:00,19:45:00,conditions Rainy,Jam ,Lettuce ,motorcycle ,0,No ,(min) 29,3
0xA085,INDORES04DEL02,30,4.6,22.753659,75.903365,22.773659,75.923365,3/28/2022,11:50:00,12:05:00,conditions Fog,High ,Cabbage ,van ,1,No ,(min) 30,7
0x4390,COIMBRES13DEL03,36,5,11.003669,76.976494,11.063669,77.036494,03/01/2022,22:45:00,22:55:00,conditions Fog,Low ,Lettuce,truck ,1,No ,(min) 16,3
0x56AA,PUNERES15DEL01,25,4.5,18.636215,73.751081,18.646215,73.761081,03/03/2022,8:20:00,8:30:00,conditions Cloudy,Low ,Lettuce ,motorcycle ,0,No ,(min) 24,3
0x9797,BANGRES010DEL01,38,4.3,12.933298,77.614293,13.043298,77.724293,03/02/2022,19:25:00,19:40:00,conditions Sunny,Jam ,Cabbage ,truck ,0,No ,(min) 31,7
0x7B89,MUMRES16DEL01,24,5,19.120083,72.907385,19.160083,72.947385,04/03/2022,13:40:00,13:55:00,conditions Sunny,High ,Potatoes ,truck ,0,No ,(min) 12,7
0xB52C,VADRES14DEL02,31,4.7,22.311603,73.165012,22.391603,73.245012,3/27/2022,18:40:00,18:45:00,conditions Sunny,Medium ,Cabbage ,van ,1,No ,(min) 29,7
0x9571,HYDRES13DEL01,27,4.6,17.431477,78.40035,17.501477,78.47035,04/02/2022,19:30:00,19:35:00,conditions Sunny,Jam ,Potatoes ,motorcycle ,0,No ,(min) 13,7
0x2E2A,BANGRES03DEL02,23,4.8,12.979166,77.640709,12.999166,77.660709,3/15/2022,10:35:00,10:45:00,conditions Fog,Low ,Potatoes ,motorcycle ,1,No ,(min) 11,7
0x32B0,RANCHIRES01DEL01,28,4.2,23.416792,85.316842,23.526792,85.426842,3/27/2022,14:55:00,20:25:00,conditions Summer,Low,Cabbage ,truck ,0,No ,(min) 29,7
0x3318,BANGRES010DEL02,25,4.7,12.933298,77.614293,13.063298,77.744293,3/20/2022,17:50:00,17:55:00,conditions Rainy,Medium ,Lettuce ,truck ,1,No ,(min) 23,3
0x7726,INDORES07DEL01,38,4.5,22.722634,75.886959,22.732634,75.896959,3/28/2022,8:15:00,8:20:00,conditions Windy,Low ,Potatoes ,van ,0,No ,(min) 24,7
0x94DD,COIMBRES03DEL02,32,4.8,11.025083,77.015393,11.105083,77.095393,3/27/2022,17:10:00,17:20:00,conditions Sunny,Medium ,Potatoes ,motorcycle ,0,No ,(min) 26,7
